transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
gaussian_blur_s2,10000,2287,7713,0.8589,0.6646261477918671,0.916504602618955
gaussian_blur_s3,10000,3628,6372,0.7456,0.6102535832414554,0.822661644695543
gaussian_blur_s4,10000,4821,5179,0.5953,0.5208462974486621,0.6646070670013516
gaussian_blur_s5,10000,6297,3703,0.3467,0.3082420200095283,0.4120982986767486
gaussian_noise_s1,10000,4243,5757,0.724,0.5335847277869432,0.8643390654854959
gaussian_noise_s2,10000,6566,3434,0.4807,0.3799878160219311,0.6732673267326733
gaussian_noise_s3,10000,8259,1741,0.3011,0.26080639302579,0.4922458357265939
gaussian_noise_s4,10000,8862,1138,0.2467,0.2233130218912209,0.4288224956063269
gaussian_noise_s5,10000,9249,751,0.2073,0.1924532381879122,0.3901464713715046
glass_blur_s1,10000,5824,4176,0.5393,0.4177541208791209,0.7088122605363985
glass_blur_s2,10000,5646,4354,0.5636,0.4236627701027275,0.7450620119430409
glass_blur_s3,10000,5379,4621,0.6017,0.4536159137386131,0.7740748755680589
glass_blur_s4,10000,6486,3514,0.4479,0.3479802651865556,0.6323278315310188
glass_blur_s5,10000,6147,3853,0.4884,0.3795347323897836,0.6620814949390086
impulse_noise_s1,10000,2443,7557,0.845,0.6123618501841998,0.9202064311234616
impulse_noise_s2,10000,4185,5815,0.7423,0.567741935483871,0.8679277730008599
impulse_noise_s3,10000,6171,3829,0.6181,0.5020256036298817,0.8051710629407156
impulse_noise_s4,10000,8959,1041,0.348,0.3136510771291438,0.643611911623439
impulse_noise_s5,10000,9686,314,0.189,0.1822217633698121,0.3980891719745223
jpeg_compression_s1,10000,2530,7470,0.8463,0.5976284584980237,0.9305220883534135
jpeg_compression_s2,10000,3210,6790,0.7961,0.5669781931464174,0.9044182621502208
jpeg_compression_s3,10000,3457,6543,0.7814,0.5715938675151866,0.8922512608895002
jpeg_compression_s4,10000,3632,6368,0.7524,0.538546255506608,0.8743718592964824
jpeg_compression_s5,10000,4114,5886,0.7209,0.5427807486631016,0.8453958545701665
motion_blur_s1,10000,2103,7897,0.8765,0.6585829766999525,0.9345321007977712
motion_blur_s2,10000,3231,6769,0.7853,0.6060043330238316,0.8708819618850643
motion_blur_s3,10000,4204,5796,0.6845,0.5523311132254995,0.7803657694962043
motion_blur_s4,10000,4137,5863,0.6901,0.5540246555474981,0.7861163227016885
motion_blur_s5,10000,4813,5187,0.601,0.4863910243091627,0.7073452862926547
pixelate_s1,10000,1774,8226,0.908,0.6600901916572717,0.9614636518356432
pixelate_s2,10000,2785,7215,0.8573,0.6100538599640933,0.9527373527373528
pixelate_s3,10000,3644,6356,0.7986,0.5513172338090011,0.9403713027061044
pixelate_s4,10000,5476,4524,0.6097,0.4028487947406866,0.860079575596817
pixelate_s5,10000,6783,3217,0.4459,0.3094500958278048,0.7336027354678272
saturate_s1,10000,1742,8258,0.9053,0.6435132032146957,0.960523129086946
saturate_s2,10000,2133,7867,0.8755,0.6310360993905297,0.9417821278759376
saturate_s3,10000,1509,8491,0.9207,0.681245858184228,0.9632552114003062
saturate_s4,10000,2099,7901,0.8852,0.6393520724154359,0.9505125933426148
saturate_s5,10000,3019,6981,0.8259,0.5872805564756541,0.9290932531155996
shot_noise_s1,10000,3073,6927,0.8246,0.6059225512528473,0.9216110870506712
shot_noise_s2,10000,4524,5476,0.7054,0.5207780725022104,0.8579254930606282
shot_noise_s3,10000,7278,2722,0.4434,0.3555921956581478,0.6781778104335048
shot_noise_s4,10000,8111,1889,0.3616,0.3013191961533719,0.6204340921122287
shot_noise_s5,10000,9108,892,0.2608,0.2375933245498463,0.4977578475336323
snow_s1,10000,2005,7995,0.8848,0.6443890274314215,0.9450906816760476
snow_s2,10000,3620,6380,0.7796,0.5759668508287292,0.895141065830721
snow_s3,10000,2990,7010,0.8162,0.5876254180602006,0.9136947218259628
snow_s4,10000,3382,6618,0.7868,0.5644589000591366,0.9004230885463886
snow_s5,10000,4227,5773,0.7305,0.5429382540809085,0.8678330157630348
spatter_s1,10000,1669,8331,0.9048,0.6518873576992211,0.9554675309086544
spatter_s2,10000,2424,7576,0.8466,0.6047854785478548,0.9239704329461456
spatter_s3,10000,3213,6787,0.7988,0.5704948646125116,0.9068808015323412
spatter_s4,10000,2059,7941,0.871,0.6245750364254492,0.9348948495151744
spatter_s5,10000,2864,7136,0.8114,0.5918296089385475,0.8995235426008968
speckle_noise_s1,10000,3081,6919,0.8218,0.5855241804608893,0.9270125740713976
speckle_noise_s2,10000,5123,4877,0.6569,0.4768690220573882,0.8460118925568997
speckle_noise_s3,10000,6198,3802,0.5702,0.4241690868021943,0.8082588111520252
speckle_noise_s4,10000,7841,2159,0.4215,0.3382221655401097,0.7239462714219546
speckle_noise_s5,10000,8922,1078,0.3119,0.2732571172382874,0.6317254174397031
zoom_blur_s1,10000,2566,7434,0.8544,0.6488698363211224,0.9253430185633577
zoom_blur_s2,10000,3077,6923,0.8198,0.6529086772830679,0.8939765997399971
zoom_blur_s3,10000,3773,6227,0.7516,0.5926318579379803,0.8479203468765055
zoom_blur_s4,10000,4301,5699,0.6811,0.5382469193210881,0.788910335146517
zoom_blur_s5,10000,5050,4950,0.5728,0.4615841584158416,0.6862626262626262
