transformation,nb_examples,nb_OMS,nb_IMS,total_acc,OMS_acc,IMS_acc
gaussian_blur_s3,10000,5499,4501,0.6934,0.5786506637570468,0.833592534992224
gaussian_blur_s4,10000,6905,3095,0.509,0.4399710354815351,0.6630048465266559
gaussian_blur_s5,10000,8386,1614,0.2905,0.2618650131170999,0.4392812887236679
gaussian_noise_s1,10000,5096,4904,0.7561,0.5877158555729984,0.9310766721044046
gaussian_noise_s2,10000,7366,2634,0.5255,0.4245180559326635,0.8078967350037966
gaussian_noise_s3,10000,8752,1248,0.3399,0.2896480804387568,0.6923076923076923
gaussian_noise_s4,10000,9229,771,0.2738,0.2405461046700617,0.6718547341115434
gaussian_noise_s5,10000,9484,516,0.2312,0.2096161956980177,0.627906976744186
glass_blur_s1,10000,7310,2690,0.5238,0.4264021887824897,0.7884758364312268
glass_blur_s2,10000,7185,2815,0.56,0.4583159359777314,0.819538188277087
glass_blur_s3,10000,6873,3127,0.5893,0.473592317765168,0.843620083146786
glass_blur_s4,10000,7781,2219,0.4377,0.3604935098316412,0.708427219468229
glass_blur_s5,10000,7627,2373,0.4774,0.3888816048249639,0.7619047619047619
impulse_noise_s1,10000,3298,6702,0.8699,0.6967859308671922,0.9550880334228588
impulse_noise_s2,10000,4884,5116,0.7779,0.6343161343161343,0.914972634870993
impulse_noise_s3,10000,6683,3317,0.6642,0.5536435732455484,0.8869460355743142
impulse_noise_s4,10000,9032,968,0.3889,0.3492028343666962,0.7592975206611571
impulse_noise_s5,10000,9633,367,0.2013,0.1901795909893076,0.4931880108991825
jpeg_compression_s1,10000,3666,6334,0.8537,0.6702127659574468,0.9598989580044206
jpeg_compression_s2,10000,4610,5390,0.8007,0.6409978308026031,0.937291280148423
jpeg_compression_s3,10000,4916,5084,0.7783,0.6185923515052889,0.9327301337529504
jpeg_compression_s4,10000,5315,4685,0.7513,0.6075258701787394,0.9144076840981856
jpeg_compression_s5,10000,5775,4225,0.7146,0.5792207792207792,0.8996449704142012
motion_blur_s1,10000,3362,6638,0.8695,0.701368233194527,0.9546550165712564
motion_blur_s2,10000,4659,5341,0.7745,0.6280317664734921,0.9022654933533046
motion_blur_s3,10000,5708,4292,0.6759,0.5537841625788367,0.8383038210624417
motion_blur_s4,10000,5651,4349,0.681,0.5514068306494426,0.8493906645205794
motion_blur_s5,10000,6324,3676,0.5975,0.4947817836812144,0.7742110990206746
pixelate_s1,10000,2799,7201,0.9123,0.7377634869596285,0.9801416469934732
pixelate_s2,10000,4212,5788,0.8435,0.6695156695156695,0.9701105736005528
pixelate_s3,10000,4973,5027,0.7818,0.6028554192640257,0.958822359259996
pixelate_s4,10000,7047,2953,0.5663,0.4322406697885625,0.8862174060277683
pixelate_s5,10000,8679,1321,0.3947,0.332411568153013,0.8039364118092355
saturate_s1,10000,2607,7393,0.9152,0.7433831990794016,0.9757879074800488
saturate_s2,10000,3053,6947,0.8885,0.7101211922698984,0.9668921836764072
saturate_s3,10000,2268,7732,0.9305,0.7610229276895943,0.9802121055354373
saturate_s4,10000,2944,7056,0.8988,0.7163722826086957,0.9749149659863946
saturate_s5,10000,3909,6091,0.8504,0.6692248656945511,0.9666721392218026
shot_noise_s1,10000,3753,6247,0.8416,0.6466826538768985,0.9587001760845204
shot_noise_s2,10000,5375,4625,0.7355,0.5693023255813954,0.9286486486486486
shot_noise_s3,10000,7958,2042,0.4791,0.3904247298316159,0.8246816846229187
shot_noise_s4,10000,8596,1404,0.3917,0.3280595625872499,0.7813390313390314
shot_noise_s5,10000,9339,661,0.2744,0.2454224221008673,0.6838124054462935
snow_s1,10000,2965,7035,0.8866,0.7065767284991569,0.9624733475479744
snow_s2,10000,4887,5113,0.7769,0.6220585226110088,0.9248973205554468
snow_s3,10000,4260,5740,0.8182,0.6476525821596244,0.9447735191637632
snow_s4,10000,4743,5257,0.7854,0.6223908918406073,0.9324709910595396
snow_s5,10000,5749,4251,0.7122,0.566533310140894,0.9091978358033403
spatter_s1,10000,2501,7499,0.9099,0.7265093962415033,0.97106280837445
spatter_s2,10000,3285,6715,0.8606,0.6694063926940639,0.954132539091586
spatter_s3,10000,4254,5746,0.8133,0.6379877762106253,0.943090845805778
spatter_s4,10000,3019,6981,0.8859,0.7164624047697913,0.9591749033089816
spatter_s5,10000,3711,6289,0.83,0.6709781729991916,0.9238352679281284
speckle_noise_s1,10000,3721,6279,0.8483,0.6554689599570008,0.9625736582258322
speckle_noise_s2,10000,5921,4079,0.6923,0.5380847829758487,0.9161559205687668
speckle_noise_s3,10000,6900,3100,0.6067,0.4768115942028985,0.8958064516129032
speckle_noise_s4,10000,8308,1692,0.4546,0.3783100625902744,0.8291962174940898
speckle_noise_s5,10000,9091,909,0.3305,0.2881971180288197,0.7535753575357536
zoom_blur_s1,10000,3945,6055,0.8472,0.6846641318124208,0.9530966143682906
zoom_blur_s2,10000,4565,5435,0.801,0.653012048192771,0.9252989880404784
zoom_blur_s3,10000,5572,4428,0.7186,0.584529791816224,0.8873080397470642
zoom_blur_s4,10000,6122,3878,0.6395,0.5187847108787977,0.8300670448684889
zoom_blur_s5,10000,6848,3152,0.5157,0.4237733644859813,0.7154187817258884
